Long,Lat,ROI,n_sale,n_rent,sale_price_per_meter,rent_price_per_meter,geography
22.933884,40.666679,4.4,47,3,1619,6,Pronoia (Stavroupoli)
26.3708735,38.9752445,0,2,0,1467,0,Prophet Elias (Lesvos - Plomari)
21.742517,38.233923,11.6,84,58,825,8,Prosfigika (Patra)
22.467222,40.271584,0,5,0,932,0,Prosilio (Katerini)
22.238977,36.916412,5.2,1,1,1621,7,Prosilio (Lefktros)
23.1658775,38.6102885,0,2,0,940,0,Proskinas (Malesina)
25.473738,40.942841,0,3,0,392,0,Proskinites (Maroneia)
23.969421,41.178558,0,3,0,450,0,Prosotsani (Drama Prefecture)
24.003338,40.943714,0,1,0,548,0,Proti (Serres Prefecture)
21.750341,40.244705,0,5,0,310,0,Protochori (Kozani)
25.238922,37.123775,0,1,0,9285,0,Protorgia (Paros)
25.14698,35.03838,0,1,0,1833,0,Protoria (Asterousia)
22.494129,36.702885,0,1,0,1604,0,Protova (Githeio)
24.174313,35.451977,0,1,0,1964,0,Provarma (Armenoi)
23.3891525,41.068142,0,4,0,583,0,Provatas (Kato Mitrousi)
26.26141,41.024883,0,3,0,272,0,Provatonas (Tichero)
23.642951,38.577484,6.9,14,31,1038,6,Psachna (Messapia)
21.733793,38.226467,7.5,43,26,963,6,Psachou (Patra)
23.50099,40.259308,28.2,38,2,2000,47,Psakoudia (Ormilia)
23.791204,38.048828,3.2,43,11,2619,7,Psalidi (Marousi)
21.8712715,37.3092655,0,2,0,3328,0,Psari (Dorio)
25.498625,34.985546,1.3,1,1,925,1,Psari Forada (Viannos)
21.7413075,38.226385,7.2,124,58,1333,8,Psarofai (Patra)
23.37056,38.981014,39.9,5,2,3185,106,Psaropouli (Artemisio)
20.809309,37.834225,0,7,0,3928,0,Psarou (Alikes)
25.336399,37.4163855,8.4,16,2,16339,114,Psarrou (Mykonos)
23.2206185,38.111761,19.5,4,2,1903,31,Psatha (Vilia)
20.766821,38.973057,1.5,1,2,3578,5,Psathaki (Preveza)
23.872164,35.477924,0,3,0,1583,0,Psathogiannos (Mousouroi)
21.8741845,38.3271255,5.9,28,22,1928,10,Psathopirgos (Rio)
25.450484,35.164606,3.9,2,1,620,2,Psichro (Oropedio Lasithiou)
23.328948,37.532089,0,2,0,1500,0,Psifta (Trizina)
22.620266,38.076488,0,3,0,1227,0,Psila Alonia (Xilokastro)
23.472366,37.977547,3.3,5,1,1093,3,Psili Ammos (Salamina)
25.943785,39.148506,0,2,0,2050,0,Psinia (Lesvos - Eresos / Antissa)
23.724659,37.978176,3.8,74,6,4838,16,Psirri (Athens - Center)
22.9698045,39.0092715,0,6,0,831,0,Pteleos (Magnesia)
21.763201,37.392879,0,1,0,2333,0,Pteri (Avlona)
21.680918,40.511642,8.9,23,9,675,5,Ptolemaida (Kozani Prefecture)
22.9750785,40.592907,4.1,100,84,2514,9,Pylaiotika (Pylea)
20.558464,38.314018,13.1,31,2,1734,19,Pylaros (Kefalonia)
22.989897,40.59927,4.3,152,38,2539,9,Pylea (Thessaloniki - Suburbs)
25.403748,36.977409,1.6,23,2,3409,5,Pyrgaki (Naxos - Drimalia)
26.550423,39.099327,5.9,7,13,1230,6,Pyrgelia (Lesvos - Mitilini)
26.532927,39.074383,0,1,0,2105,0,Pyrgi (Lesvos - Mitilini)
23.76284,37.98498,4.9,118,48,2319,10,Pyrgos Athinon (Athens - Center)
22.9375145,40.6517885,6.4,26,5,1123,6,Pyropathon (Neapoli)
21.7411215,38.252167,6.4,52,94,1510,8,Pyrosvestio (Patra)
22.4257535,39.617012,0,2,0,1513,0,Pyrovolika (Larisa)
22.781159,38.889179,0,2,0,1157,0,Raches (Echineon)
26.08217,37.600254,1.4,1,3,3333,4,Raches (Ikaria)
21.715721,37.27705,0,5,0,1847,0,Raches (Kiparissia)
21.5795615,37.582365,3.2,2,1,1851,5,Raches (Skilounta)
22.106531,37.04406,6.0,13,3,1802,9,Rachi (Kalamata)
21.486176,38.109566,0,1,0,583,0,Rachi (Movri)
22.212132,40.487446,3.8,5,2,800,3,Rachi (Veroia)
24.620499,40.762276,0,9,0,1500,0,Rachoni (Thasos)
22.296732,39.607887,0,1,0,692,0,Rachoula (Koilada)
24.0087405,38.016405,4.2,192,31,2876,10,Rafina (Rest of Attica)
21.740849,37.18446,0,1,0,550,0,Raftopoulo (Tripila)
21.950024,38.142223,0,1,0,571,0,Rakita (Leontio)
24.104919,35.399441,0,1,0,259,0,Ramni (Armenoi)
24.509647,37.134594,0,7,0,2850,0,Ramos (Serifos)
23.8949165,38.0959855,4.9,10,1,1709,7,Rapentosa (Dionisos)
22.54862,39.902626,16.8,3,1,857,12,Rapsani (Kato Olimpos)
24.3962345,40.9355145,3.7,10,14,2095,7,Rapsani (Kavala)
24.1999645,38.2447685,0,2,0,1021,0,Raptaioi (Stira)
23.7370765,35.5414695,2.4,4,2,6564,13,Ravdoucha (Kolimvari)
23.863741,38.104813,7.3,49,9,2297,14,Rea (Drossia)
23.746138,38.051037,4.5,27,4,2000,8,Renault (Nea Philadelfia)
23.120934,37.922771,7.4,15,7,1136,7,Rest of Agioi Theodoroi (Agioi Theodoroi)
23.6392015,38.5214655,4.9,14,13,1456,6,Rest of Nea Artaki (Nea Artaki)
23.880066,38.114365,0,1,0,1243,0,Rest of Rodopoli (Rodopoli)
23.917744,37.749802,2.7,17,27,3125,7,Rest of Saronida (Saronida)
21.138382,40.062309,0,1,0,1250,0,Rest of Smixi (Smixi)
23.721848,38.105816,0,3,0,1657,0,Rethi (Acharnes)
22.50243,38.02124,0,1,0,755,0,Rethi (Xilokastro)
24.48736,35.3653485,0,4,0,1813,0,Rethimno (Rethymno Prefecture)
23.296257,38.790245,0,1,0,390,0,Retsinolakkos (Limni)
28.205982,36.413792,4.5,33,1,1853,7,Rhodes (Dodecanese)
22.94182,40.650257,7.5,32,15,1273,8,Riga Feraiou (Neapoli)
23.741749,37.973824,3.1,43,27,9705,25,Rigilis (Kolonaki - Lykavittos)
22.299383,36.823784,0,23,0,2742,0,Rigklia (Lefktros)
21.635386,37.0116,0,1,0,5250,0,Rikia (Gargalianoi)
23.6560745,37.9946,0,10,0,1309,0,Riminitika (Agia Varvara)
23.7120135,38.0344695,4.0,56,3,2117,7,Riminiton (Ilion)
24.0378895,37.767313,0,2,0,1350,0,Rimpari (Keratea)
21.786299,38.301785,4.8,27,15,1507,6,Rio (Achaia)
21.464405,38.056,0,3,0,860,0,Riolos (Larissos)
22.286303,40.289677,0,1,0,1116,0,Ritini (Pieria)
22.990641,37.820717,0,1,0,1550,0,Rito (Saronikos)
23.557062,38.402004,0,1,0,1218,0,Ritsona (Avlida)
21.197674,38.742584,0,1,0,1894,0,Rivio (Fiteies)
22.585644,38.04491,3.2,9,2,1500,4,Riza (Xilokastro)
23.442427,40.507072,0,1,0,528,0,Riza (Zervochoria)
23.795269,38.028046,4.5,187,17,3977,15,Rizareios (Chalandri)
22.090607,40.7830355,3.9,2,1,1239,4,Rizari (Edessa)
22.57338,40.927036,0,1,0,470,0,Rizia (Axioupoli)
26.42502,41.623695,0,1,0,116,0,Rizia (Vissa)
21.733401,39.6649115,0,4,0,509,0,Rizoma (Paralithaioi)
22.135454,38.214043,10.1,13,1,716,6,Rizomilos (Diakopto)
22.74844,39.42865,7.7,12,2,542,4,Rizomilos (Karla)
21.9319095,36.9998915,0,2,0,1740,0,Rizomilos (Petalidi)
23.7457685,38.02701,5.5,80,22,1971,9,Rizoupoli (Athens - Center)
22.08938,40.626637,0,1,0,400,0,Rodakinia (Naousa)
22.366117,39.799007,0,1,0,833,0,Rodia (Ampelonas)
22.154961,38.208008,4.7,17,4,1409,6,Rodia (Diakopto)
25.021149,35.364906,6.7,27,4,1428,8,Rodia (Gazi)
23.305712,39.16568,0,1,0,3055,0,Rodia (Sipiada)
23.582775,38.4748935,4.6,14,6,2098,8,Rodies (Anthidonos)
21.71172,37.493416,3.4,1,1,1071,3,Rodina (Zacharo)
21.8907605,38.3242205,0,4,0,1760,0,Rodini (Erineo)
25.455599,41.09824,7.3,11,2,1316,8,Roditis (Komotini)
22.464775,38.8937535,0,2,0,430,0,Roditsa (Lamia)
22.957537,40.649109,4.5,54,22,1847,7,Rodochori (Sikies)
22.054926,38.271923,3.9,39,3,1558,5,Rododafni (Egialia)
23.132166,40.344803,0,5,0,1846,0,Rodokipos (Kallikrateia)
23.8739475,38.117357,4.1,24,2,2188,8,Rodopoli (Athens - North)
23.000916,41.261284,0,2,0,562,0,Rodopoli (Kerkini)
23.8715095,38.1184385,2.9,4,1,2488,6,Rodopolis avenue (Rodopoli)
20.7245715,39.7087535,0,2,0,1492,0,Rodotopi (Passarona)
22.260237,37.551586,0,1,0,1453,0,Roeino (Falanthos)
21.683514,38.1839505,3.0,40,3,2000,5,Rogitika (Paralia)
22.133442,38.079517,0,1,0,1944,0,Rogoi (Kalavrita)
20.941187,39.16737,0,1,0,1086,0,Rokka (Filothei)
21.663837,36.992752,0,5,0,3475,0,Romanos (Nestoras)
21.790387,38.227947,0,22,0,1367,0,Romanos (Patra)
25.288109,39.904663,0,1,0,806,0,Romanou (Limnos - Moudros)
20.839262,37.750088,3.6,1,1,2000,6,Romiri (Artemisio)
21.543156,39.417843,0,1,0,302,0,Ropoto (Pili)
23.709076,37.976536,5.7,27,2,3693,18,Rouf (Athens - Center)
23.6993815,37.972473,0,8,0,2628,0,Rouf (Tavros)
24.700146,35.403309,0,7,0,1904,0,Roumeli (Geropotamos)
24.003244,37.81765,4.5,11,3,1603,6,Rountzeri Lemprou (Keratea)
21.324541,37.862629,0,1,0,1054,0,Roupaki (Gastouni)
21.637487,37.96785,0,1,0,869,0,Roupakia (Tritaia)
24.635824,35.342453,0,3,0,480,0,Roupes (Arkadi)
26.145276,35.1800555,2.2,4,2,3499,7,Rousa Ekklisia (Siteia)
25.692523,35.1729165,0,2,0,3056,0,Rousa Limni (Agios Nikolaos)
25.31492,35.180328,0,1,0,520,0,Roussochoria (Arkalochori)
24.496475,35.333752,2.2,9,1,2714,5,Roussospiti (Rethimno)
24.373547,35.287544,0,11,0,1541,0,Roustika (Nikiforos Fokas)
21.667442,37.241943,0,1,0,1900,0,Rouzaki (Kiparissia)
21.2999105,37.810999,5.1,6,2,1529,7,Roviata (Amaliada)
23.230137,38.809704,9.6,15,2,1000,8,Rovies (Limni)
21.994968,39.005768,0,1,0,1125,0,Rovoliari (Makrakomi)
23.146388,37.3293665,0,2,0,1449,0,Rozeika (Kranidi)
22.3982475,38.1185035,0,12,0,1664,0,Rozena (Evrostini)
23.757378,38.0362835,3.0,32,2,2586,7,Saframpoli (Nea Ionia)
21.469936,38.108234,0,3,0,902,0,Sageika (Movri)
22.391945,37.616665,0,1,0,430,0,Sagkas (Mantineia)
22.2835275,36.883022,0,6,0,2180,0,Saidona (Lefktros)
23.993168,37.774696,8.2,5,2,1465,10,Sakka (Keratea)
26.527409,41.53722,0,1,0,258,0,Sakkos (Orestiada)
24.615076,35.121571,0,1,0,1500,0,Saktouria (Lampi)
23.495243,37.962662,6.1,58,5,1387,7,Salamina (Argosaronikos islands)
23.127136,37.449734,0,16,0,3356,0,Salanti (Kranidi)
23.628614,38.464199,5.3,7,6,1600,7,Salemi (Chalkida)
21.5342005,37.6604,0,10,0,950,0,Salmoni (Pirgos)
23.69397,40.295719,0,7,0,5000,0,Salonikiou (Sithonia)
25.1912175,41.0517195,0,2,0,403,0,Salpi (Iasmos)
25.144358,37.555908,0,1,0,3260,0,Samaki (Tinos)
20.627029,38.249187,2.6,21,2,2571,6,Sami (Kefalonia)
21.588152,37.572578,0,1,0,500,0,Samiko (Skilounta)
24.109068,35.420128,2.4,1,1,3978,8,Samonas (Armenoi)
20.637817,39.353432,0,1,0,543,0,Samonida (Souli)
26.9312765,37.763987,3.5,8,2,2066,6,Samos (Samos Prefecture)
25.512938,40.495571,0,1,0,2000,0,Samothraki (Evros)
23.318323,40.089531,17.0,207,8,3627,52,Sani (Kassandra)
21.5727405,37.9880505,0,2,0,322,0,Santomeri (Olenia)
25.4426815,36.3938695,7.2,108,10,3733,23,Santorini (Cyclades)
22.857958,37.237129,0,1,0,1250,0,Sapounakeika (Apollonas)
23.212818,40.586277,0,1,0,1000,0,Sarakina (Kallindoia)
23.678417,35.28492,0,1,0,2963,0,Sarakina (Pelekanos)
20.848145,37.789799,0,3,0,2333,0,Sarakinado (Arkadi)
25.11718,37.0564935,5.2,16,1,4614,20,Sarakiniko (Paros)
22.482765,38.134167,0,5,0,2063,0,Sarantapichiotika (Evrostini)
22.370365,38.030045,0,1,0,742,0,Sarantapicho (Evrostini)
21.757273,38.192715,4.0,25,2,1187,4,Saravali (Messatida)
24.998295,35.224449,15.6,3,1,461,6,Sarchos (Krousonas)
21.198528,38.88866,4.5,1,1,1339,5,Sardinia (Amfilochia)
21.9749615,38.2885455,0,2,0,1043,0,Sarkounas (Erineo)
23.911718,37.748024,3.7,593,152,3255,10,Saronida (Rest of Attica)
23.909693,37.747581,3.4,97,79,3150,9,Saronida center - beachside area (Saronida)
22.99665,37.8499495,2.9,12,1,1237,3,Saronikos (Corinthia)
23.9784575,40.0951845,2.6,8,3,2292,5,Sarti (Toroni)
22.748384,37.966175,0,1,0,929,0,Sateika (Velo)
21.2946345,37.8195725,11.2,4,1,968,9,Savalia (Amaliada)
23.65331,38.348095,0,10,0,898,0,Schimatari (Boeotia)
24.004782,38.148006,7.4,61,3,1948,12,Schinias (Marathonas)
22.623682,37.678539,0,5,0,805,0,Schinochori (Koutsopodi)
21.676367,37.4800835,4.5,6,1,1323,5,Schinoi (Zacharo)
25.883813,35.0534855,0,4,0,868,0,Schinokapsala (Makris Gialos)
23.02529,38.048641,0,27,0,1500,0,Schinos (Loutraki-Perachora)
25.7262525,35.2633625,1.8,6,2,6112,9,Schisma (Agios Nikolaos)
23.6438575,37.9998415,4.0,56,5,2078,7,Schisto Korydallou (Koridallos)
25.534398,36.864761,0,4,0,17303,0,Schoinoussa (Schoinousa)
23.251835,40.667107,0,1,0,375,0,Scholari (Egnatia)
21.988821,37.893143,0,1,0,1000,0,Seires (Aroania)
25.569784,35.075123,0,1,0,1625,0,Selakano (Ierapetra)
22.349802,38.054424,0,3,0,1458,0,Seliana (Aigeira)
22.026991,38.283173,6.7,47,11,1428,8,Selianitika (Egialia)
23.532603,37.931244,4.5,28,1,1583,6,Selinia (Abelakia)
22.57725,36.784168,0,1,0,2280,0,Selinitsa (Githeio)
25.072647,41.066801,0,4,0,588,0,Selino (Vistonida)
22.096062,38.221619,0,17,0,933,0,Selinountas (Aigio)
21.88273,38.283184,0.9,3,1,1277,1,Sella (Rio)
22.420479,37.166386,0,1,0,906,0,Sellasia (Oinountas)
25.720251,35.321781,2.4,1,1,3571,7,Selles (Agios Nikolaos)
24.380955,35.2049045,0,10,0,1483,0,Sellia (Foinikas)
24.2398415,35.39431,0,4,0,1998,0,Sellia (Vamos)
23.718044,38.004093,4.9,315,47,1966,8,Sepolia (Athens - Center)
23.718609,38.002522,6.3,65,5,1720,9,Sepolia - Skouze (Athens - Center)
22.05707,38.415222,0,1,0,533,0,Sergoula (Efpalio)
24.496647,37.129198,0,12,0,4699,0,Serifos (Cyclades)
22.405542,38.487793,0,1,0,265,0,Sernikaki (Amfissa)
23.551352,41.0790485,7.8,16,21,925,6,Serres (Serres Prefecture)
23.042826,39.344521,0,3,0,615,0,Servanates (Artemida)
20.888765,39.537853,0,1,0,933,0,Serviana (Agios Dimitrios)
21.984028,37.675701,0,1,0,1851,0,Servos (Iraia)
21.9084285,39.5035385,0,2,0,647,0,Servota (Pellinaio)
23.987953,38.249187,0,1,0,1527,0,Sesi (Marathonas)
22.835331,39.355141,0,3,0,862,0,Sesklo (Aisonia)
23.925941,38.563751,0,1,0,9473,0,Seta (Amarinthos)
22.545277,40.358532,0,3,0,755,0,Sevasti (Korinos)
22.916012,40.640869,13.7,1,1,1927,22,Sfageia - Ichthyoskala (Thessaloniki - Municipality)
25.923653,35.1570915,0,4,0,1390,0,Sfaka (Siteia)
24.583431,35.37788,4.5,5,1,2110,8,Sfakaki (Arkadi)
20.634266,38.784693,0,18,0,2777,0,Sfakiotes (Lefkada)
23.7954805,38.2279145,0,2,0,1290,0,Sfendali (Com. Malakasa)
22.548164,40.412792,0,9,0,562,0,Sfendami (Pidna)
23.480317,37.6880435,5.1,2,3,2342,10,Sfentouri (Aegina)
23.568923,35.418413,0,4,0,2835,0,Sfinari (Kissamos)
25.237222,35.248917,0,2,0,2878,0,Sgourokefali (Episkopi)
23.7949255,38.0228635,5.3,76,11,2474,11,Sidera Chalandriou (Chalandri)
23.038502,37.84016,0,1,0,1206,0,Siderona (Saronikos)
24.147572,40.845688,0,1,0,300,0,Sidirochori (Pierea)
22.528009,40.270824,0,9,0,1000,0,Sidirodromikos Stathmos (Katerini)
24.718834,36.971592,0,7,0,4077,0,Sifnos (Cyclades)
22.5786,38.092747,0,1,0,725,0,Sigeritsa (Xilokastro)
22.10725,37.943253,0,1,0,1300,0,Sigouni (Kalavrita)
25.8560105,39.2143305,0,2,0,1826,0,Sigri (Lesvos - Eresos / Antissa)
26.296543,39.361156,0,1,0,559,0,Sikamia (Lesvos - Mithimna)
24.477371,37.195652,0,1,0,1250,0,Sikamia (Serifos)
23.720929,38.316448,0,20,0,1527,0,Sikamino (Rest of Attica)
22.4212345,37.05772,0,2,0,1301,0,Sikaraki (Sparti)
22.197693,38.881504,0,1,0,428,0,Sikas (Ipati)
23.2605485,39.285145,0,6,0,1444,0,Siki (Afetes)
23.8248075,40.7820855,0,2,0,2390,0,Sikia (Amfipoli)
26.06027,35.103477,0,1,0,6000,0,Sikia (Lefki)
22.217016,38.641132,0,1,0,1150,0,Sikia (Lidoriki)
22.9430805,36.765257,0,2,0,580,0,Sikia (Molaoi)
23.941935,40.038517,5.6,17,6,851,4,Sikia (Toroni)
22.660532,38.060257,2.9,45,1,1656,4,Sikia (Xilokastro)
22.950171,40.6479475,5.8,120,33,1454,7,Sikies (Thessaloniki - Suburbs)
25.154495,36.686085,0,3,0,4615,0,Sikinos (Cyclades)
22.730412,38.009972,0,19,0,1787,0,Sikiona (Corinthia)
22.576399,39.764494,7.4,2,1,489,3,Sikourio (Nessonas)
25.155621,35.276157,0,3,0,1818,0,Silamos (Heraclion Cretes)
22.3324975,38.1618575,2.6,22,2,1607,4,Silivainiotika (Akrata)
23.309446,40.34465,0,1,0,1111,0,Simantra (Moudania)
27.839537,36.613937,0,5,0,2747,0,Simi (Dodecanese)
21.544973,37.852127,0,2,0,492,0,Simopoulo (Pineia)
21.3605325,40.780094,0,2,0,1031,0,Simos Ioannidis (Florina)
21.9863835,38.2635685,0,2,0,804,0,Sinania (Erineo)
22.802801,40.6694275,6.6,24,16,1455,8,Sindos (Echedoros)
20.755304,39.642696,0,1,0,97,0,Sinoikismos Kontsikas (Mpizanio)
21.748857,38.238922,7.6,77,98,1263,8,Sinora - Astinomika (Patra)
23.7339235,37.9753495,4.0,42,8,6372,21,Sintagma (Athens - Center)
23.990717,37.727749,3.0,15,7,2000,5,Sinterina (Keratea)
23.287533,38.773262,0,3,0,1916,0,Sipiada (Limni)
23.313115,39.194864,8.4,2,1,1423,10,Sipiada (Magnesia)
24.073171,37.7467555,0,4,0,1776,0,Siri (Keratea)
23.8208355,35.4970205,0,2,0,1704,0,Sirili (Platanias)
23.4236325,40.957472,0,2,0,589,0,Sisamia (Visaltia)
24.888571,35.394039,0,1,0,1722,0,Sises (Geropotamos)
25.522645,35.3057155,4.9,18,5,2203,9,Sisi (Vrachasi)
23.82782,38.044594,3.8,18,12,4094,13,Sismanogleio (Marousi)
24.030544,41.110126,0,1,0,628,0,Sitagroi (Drama Prefecture)
26.149462,35.115105,0,1,0,1767,0,Sitanos (Siteia)
26.105232,35.208649,3.6,5,1,2000,6,Siteia (Lasithi Prefecture)
23.710482,40.220119,0,29,0,3478,0,Sithonia (Chalkidiki)
25.036451,35.210072,3208.8,5,1,500,1337,Siva (Tetrachori)
24.806347,35.018646,0,7,0,2985,0,Sivas (Timpaki)
23.3615345,40.035627,9.7,118,22,2797,23,Siviri (Kassandra)
20.244564,39.407726,0,5,0,6000,0,Sivota (Thesprotia)
24.6223155,35.2317525,0,2,0,971,0,Sivritos (Rethymno Prefecture)
22.686382,37.565296,0,5,0,2179,0,Skafidaki (Lerna)
25.0648255,35.3313465,0,2,0,1562,0,Skafidaras (Gazi)
21.328762,37.698326,1.8,5,1,2000,3,Skafidia (Pirgos)
21.7307,38.23563,6.9,207,139,1214,7,Skagiopouleio (Patra)
23.36647,37.704563,0,3,0,1772,0,Skala (Agkistri)
23.0709355,38.672468,4.5,12,3,1334,5,Skala (Atalanti)
22.666388,36.851528,0,5,0,823,0,Skala (Lakonia)
22.005631,37.186707,0,2,0,824,0,Skala (Meligala)
21.842786,38.4216785,0,4,0,1163,0,Skala (Navpaktos)
26.542149,37.322975,2.0,9,1,3600,6,Skala (Patmos)
24.956923,40.934437,0,7,0,2437,0,Skala Avdiron (Avdira)
25.933874,39.1351415,0,2,0,2309,0,Skala Eresou (Lesvos - Eresos / Antissa)
23.38459,39.998661,14.6,114,19,2468,30,Skala Fourkas (Kassandra)
23.4535685,40.268314,17.5,20,5,2535,37,Skala Gerakinis (Poligiros)
24.532547,40.705303,1.4,9,1,3318,4,Skala Kallirachis (Thasos)
26.548847,39.112038,0,1,0,806,0,Skala Loutron (Lesvos - Mitilini)
24.516443,40.641945,0,4,0,2362,0,Skala Marion (Thasos)
22.910347,40.5040375,4.5,52,44,2118,8,Skala N. Epivaton (Thermaikos)
26.450911,39.23354,3.0,1,5,3545,9,Skala Neon Kidonion (Lesvos - Loutropoli Thermis)
23.7962335,38.3186245,6.4,24,15,1506,8,Skala Oropou (Oropos)
24.616329,40.780704,0,35,0,2434,0,Skala Rachoniou (Thasos)
24.550638,40.728664,0,13,0,2666,0,Skala Sotiros (Thasos)
25.160101,37.591675,0,1,0,2051,0,Skalados (Tinos)
25.189995,35.280136,4.5,2,4,3494,13,Skalani (Heraclion Cretes)
24.602915,35.38299,0,2,0,2400,0,Skaleta (Arkadi)
23.667265,38.102852,0,1,0,1313,0,Skalistiri (Fili)
26.075792,39.260136,0,1,0,1142,0,Skalochori (Lesvos - Kalloni)
21.993757,38.398596,2.9,6,2,2259,6,Skaloma (Efpalio)
22.914488,38.01601,0.3,5,1,4471,1,Skaloma (Loutraki-Perachora)
22.456528,36.728497,0,1,0,1078,0,Skamnaki (Githeio)
23.6039515,38.011324,0,4,0,1384,0,Skaramagkas (Chaidari)
22.68342,38.810719,0,1,0,966,0,Skarfeia (Molos)
23.821035,37.851616,2.1,21,1,2897,5,Skarpiza (Koropi)
22.925549,40.651237,7.1,87,34,1188,7,Skeparni (Ampelokipoi)
24.721273,35.4132865,0,2,0,881,0,Skepasti (Geropotamos)
22.074572,38.038895,0,3,0,3240,0,Skepasto (Kalavrita)
23.48357,39.171261,0,15,0,4444,0,Skiathos (Sporades)
22.15505,40.770432,0,1,0,727,0,Skidra (Pella)
22.4100465,36.5831565,0,2,0,371,0,Skifianika (Oitilos)
24.421675,37.332359,0,1,0,3333,0,Skilou (Kythnos)
20.705988,37.879059,0,7,0,2148,0,Skinaria (Elatio)
23.91871,35.4319805,0,4,0,1054,0,Skines (Mousouroi)
25.3087275,35.0546855,0,2,0,740,0,Skinias (Arkalochori)
21.786835,38.25782,0,5,0,1000,0,Skioessa (Patra)
22.357396,37.349329,0,2,0,1241,0,Skiritida (Arcadia)
24.56543,38.90435,0,25,0,2307,0,Skiros (Sporades)
22.827403,39.680435,0,4,0,1142,0,Skiti (Melivoia)
25.162113,37.6032925,0,2,0,2850,0,Sklavochorio (Tinos)
22.8723535,39.6078165,0,4,0,846,0,Sklithro (Melivoia)
20.939877,39.416504,0,1,0,1969,0,Sklivani (Agios Dimitrios)
23.758631,37.9647735,4.8,68,29,2500,10,Skopeftirio (Kaisariani)
26.44627,39.028023,0,1,0,722,0,Skopelos (Lesvos - Geras)
23.709618,39.121479,0,17,0,2866,0,Skopelos (Sporades)
26.0401455,35.1778985,5.9,4,1,608,3,Skopi (Siteia)
24.675688,35.37455,0,1,0,4492,0,Skordilo (Geropotamos)
20.3201755,39.4413625,0,2,0,3676,0,Skorpiona (Sivota)
22.23737,40.204559,0,1,0,316,0,Skoteina (Petra)
22.4372395,37.7882675,0,2,0,786,0,Skoteini (Alea)
25.3098115,35.2978095,0,4,0,1979,0,Skoteino (Gouves)
22.55363,40.016575,9.2,14,3,1175,9,Skotina (Easts Olimpos)
20.781841,37.799374,2.1,1,1,2250,4,Skoulikado (Alikes)
24.637074,35.350609,0,1,0,2477,0,Skouloufia (Arkadi)
21.352156,37.686687,0,1,0,2083,0,Skourochori (Pirgos)
24.849949,35.096371,0,1,0,1071,0,Skourvoula (Moires)
22.498418,36.668634,0,4,0,2182,0,Skoutari (Githeio)
26.133728,39.292328,0,3,0,500,0,Skoutaros (Lesvos - Petra)
23.7920915,35.532892,1.1,2,1,3340,3,Skoutelonas (Kolimvari)
22.384901,41.0947,0,1,0,337,0,Skra (Axioupoli)
23.354874,38.499538,12.6,23,2,2100,22,Skroponeria (Anthidonos)
25.145428,37.585773,0,1,0,976,0,Smardakito (Tinos)
25.306611,35.252056,0,2,0,1689,0,Smari (Kastelli)
21.679331,37.528313,0,1,0,992,0,Smerna (Zacharo)
21.552773,37.678947,0,3,0,692,0,Smila (Archaia Olimpia)
22.489841,36.804543,0,1,0,741,0,Sminos (Lakonia)
21.122204,40.058662,0,1,0,909,0,Smixi (Grevena)
22.340881,37.015148,0,1,0,220,0,Socha (Sparti)
23.357468,40.817398,0,1,0,670,0,Sochos (Thessaloniki - Rest of Prefecture)
22.1112085,39.317318,0,2,0,519,0,Sofades (Karditsa Prefecture)
23.080465,37.803566,7.6,20,1,1740,11,Sofiko (Soligeia)
25.105947,35.063343,7.0,1,1,687,4,Sokaras (Kofinas)
21.991169,37.232098,0,1,0,506,0,Solaki (Oichalia)
23.122657,37.831352,0,40,0,1879,0,Soligeia (Corinthia)
23.464634,40.058002,0,1,0,2703,0,Solina (Kassandra)
23.395655,37.413052,0,1,0,2111,0,Solinari (Ermioni)
22.888457,37.8815905,2.9,4,1,1666,4,Solomos (Korinthos)
24.458378,35.325108,0,1,0,1659,0,Somatas (Rethimno)
21.514719,37.748425,0,1,0,1083,0,Sopi (Oleni)
23.814516,38.044449,6.0,79,55,2810,14,Soros (Marousi)
21.350034,37.8627055,0,2,0,636,0,Sosti (Amaliada)
21.756203,39.582359,0,1,0,2244,0,Sotira (Trikala)
23.6868305,37.9962485,4.5,70,13,2117,8,Sotiraki (Aigaleo)
22.048208,38.233799,0,6,0,1603,0,Sotiras (Aigio)
24.574646,40.716957,0,9,0,1500,0,Sotiras (Thasos)
25.1203315,37.0475255,44.0,8,1,4667,171,Sotires (Paros)
22.1949825,36.968758,0,2,0,445,0,Sotirianika (Avia)
22.8376875,39.732029,0,2,0,1787,0,Sotiritsa (Melivoia)
24.060143,35.494129,3.5,7,3,2426,7,Souda (Chania Prefecture)
26.300829,41.188236,0,1,0,410,0,Soufli (Evros)
23.811089,35.248737,0,1,0,865,0,Sougia (East Selinos)
24.418779,40.940758,10.2,17,6,937,8,Sougiouloi (Kavala)
23.741852,37.930424,4.2,77,11,2600,9,Souli (Agios Dimitrios)
22.642296,37.986195,0,3,0,850,0,Souli (Sikiona)
21.804836,36.964809,0,1,0,500,0,Soulinari (Chiliochoria)
24.025839,37.659687,2.8,5,3,3448,8,Sounio (Rest of Attica)
26.558609,39.093267,2.8,4,6,2137,5,Sourada (Lesvos - Mitilini)
23.752853,37.893318,2.8,249,112,4285,10,Sourmena (Elliniko)
23.019533,40.523193,3.2,2,1,1126,3,Souroti (Thermi)
